design_name,sample_name,ipsae,ipsae_d0chn,ipsae_d0dom,confidence_score,iptm,protein_iptm,complex_plddt,complex_iplddt,ptm,complex_pde,complex_ipde,structure_file,pae_file
design_8_0_seq2,design_8_0_seq2_model_0,0.0,0.0,0.0,0.6715816855430603,0.32422342896461487,0.32422342896461487,0.7584212422370911,0.6905806064605713,0.6490201950073242,0.9653005003929138,9.533445358276367,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_8_0_seq2/boltz_results_design_8_0_seq2/predictions/design_8_0_seq2/design_8_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_8_0_seq2/boltz_results_design_8_0_seq2/predictions/design_8_0_seq2/pae_design_8_0_seq2_model_0.npz
design_1_0_seq0,design_1_0_seq0_model_0,0.0,0.0,0.0,0.6448284387588501,0.2040095031261444,0.2040095031261444,0.7550331354141235,0.7493171691894531,0.6179068684577942,0.9388107061386108,11.162724494934082,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_1_0_seq0/boltz_results_design_1_0_seq0/predictions/design_1_0_seq0/design_1_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_1_0_seq0/boltz_results_design_1_0_seq0/predictions/design_1_0_seq0/pae_design_1_0_seq0_model_0.npz
design_5_0_seq3,design_5_0_seq3_model_0,0.0,0.0,0.0,0.6225034594535828,0.1958124190568924,0.1958124190568924,0.7291761636734009,0.7236937880516052,0.49608710408210754,1.516929268836975,10.902976036071777,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_5_0_seq3/boltz_results_design_5_0_seq3/predictions/design_5_0_seq3/design_5_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_5_0_seq3/boltz_results_design_5_0_seq3/predictions/design_5_0_seq3/pae_design_5_0_seq3_model_0.npz
design_4_0_seq2,design_4_0_seq2_model_0,0.0,0.0,0.0,0.6567947268486023,0.190179243683815,0.190179243683815,0.7734485864639282,0.7676799297332764,0.5996372103691101,0.910312294960022,10.586615562438965,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_4_0_seq2/boltz_results_design_4_0_seq2/predictions/design_4_0_seq2/design_4_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_4_0_seq2/boltz_results_design_4_0_seq2/predictions/design_4_0_seq2/pae_design_4_0_seq2_model_0.npz
design_7_0_seq3,design_7_0_seq3_model_0,0.0,0.0,0.0,0.67315274477005,0.15369769930839539,0.15369769930839539,0.8030164837837219,0.8302233219146729,0.6074783205986023,0.7866127490997314,12.170221328735352,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_7_0_seq3/boltz_results_design_7_0_seq3/predictions/design_7_0_seq3/design_7_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_7_0_seq3/boltz_results_design_7_0_seq3/predictions/design_7_0_seq3/pae_design_7_0_seq3_model_0.npz
design_7_0_seq1,design_7_0_seq1_model_0,0.0,0.0,0.0,0.6513538956642151,0.14825205504894257,0.14825205504894257,0.7771293520927429,0.8267655968666077,0.5896551609039307,1.0147390365600586,13.678813934326172,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_7_0_seq1/boltz_results_design_7_0_seq1/predictions/design_7_0_seq1/design_7_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_7_0_seq1/boltz_results_design_7_0_seq1/predictions/design_7_0_seq1/pae_design_7_0_seq1_model_0.npz
design_5_0_seq0,design_5_0_seq0_model_0,0.0,0.0,0.0,0.6356673836708069,0.14782379567623138,0.14782379567623138,0.7576282620429993,0.6696566939353943,0.5451729893684387,1.2182495594024658,12.205244064331055,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_5_0_seq0/boltz_results_design_5_0_seq0/predictions/design_5_0_seq0/design_5_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_5_0_seq0/boltz_results_design_5_0_seq0/predictions/design_5_0_seq0/pae_design_5_0_seq0_model_0.npz
design_8_0_seq1,design_8_0_seq1_model_0,0.0,0.0,0.0,0.609472930431366,0.14705787599086761,0.14705787599086761,0.7250766754150391,0.7089021801948547,0.4463804364204407,1.7785168886184692,12.57902717590332,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_8_0_seq1/boltz_results_design_8_0_seq1/predictions/design_8_0_seq1/design_8_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_8_0_seq1/boltz_results_design_8_0_seq1/predictions/design_8_0_seq1/pae_design_8_0_seq1_model_0.npz
design_9_0_seq2,design_9_0_seq2_model_0,0.0,0.0,0.0,0.625252902507782,0.14400964975357056,0.14400964975357056,0.7455637454986572,0.821382999420166,0.512482762336731,1.4770281314849854,14.215922355651855,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_9_0_seq2/boltz_results_design_9_0_seq2/predictions/design_9_0_seq2/design_9_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_9_0_seq2/boltz_results_design_9_0_seq2/predictions/design_9_0_seq2/pae_design_9_0_seq2_model_0.npz
design_0_0_seq3,design_0_0_seq3_model_0,0.0,0.0,0.0,0.655806303024292,0.14160126447677612,0.14160126447677612,0.7843575477600098,0.839582085609436,0.5847243666648865,0.9214867353439331,12.300378799438477,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_0_0_seq3/boltz_results_design_0_0_seq3/predictions/design_0_0_seq3/design_0_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_0_0_seq3/boltz_results_design_0_0_seq3/predictions/design_0_0_seq3/pae_design_0_0_seq3_model_0.npz
design_2_0_seq1,design_2_0_seq1_model_0,0.0,0.0,0.0,0.6090549826622009,0.13974323868751526,0.13974323868751526,0.726382851600647,0.7280433773994446,0.4699011445045471,1.685954213142395,12.409187316894531,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_2_0_seq1/boltz_results_design_2_0_seq1/predictions/design_2_0_seq1/design_2_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_2_0_seq1/boltz_results_design_2_0_seq1/predictions/design_2_0_seq1/pae_design_2_0_seq1_model_0.npz
design_8_0_seq3,design_8_0_seq3_model_0,0.0,0.0,0.0,0.6073877215385437,0.13954372704029083,0.13954372704029083,0.7243486642837524,0.668118417263031,0.4488205015659332,1.721024751663208,11.977158546447754,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_8_0_seq3/boltz_results_design_8_0_seq3/predictions/design_8_0_seq3/design_8_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_031853/design_8_0_seq3/boltz_results_design_8_0_seq3/predictions/design_8_0_seq3/pae_design_8_0_seq3_model_0.npz
