design_name,sample_name,ipsae,ipsae_d0chn,ipsae_d0dom,confidence_score,iptm,protein_iptm,complex_plddt,complex_iplddt,ptm,complex_pde,complex_ipde,structure_file,pae_file
design_17_0_seq1,design_17_0_seq1_model_0,0.176668,0.33762,0.284191,0.6461355090141296,0.521854817867279,0.521854817867279,0.6772056221961975,0.628119170665741,0.6072606444358826,1.8217698335647583,8.146061897277832,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_17_0_seq1/boltz_results_design_17_0_seq1/predictions/design_17_0_seq1/design_17_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_17_0_seq1/boltz_results_design_17_0_seq1/predictions/design_17_0_seq1/pae_design_17_0_seq1_model_0.npz
design_27_0_seq0,design_27_0_seq0_model_0,0.158531,0.270568,0.242209,0.6923748850822449,0.4280414581298828,0.4280414581298828,0.7584581971168518,0.6979694366455078,0.6476207971572876,1.2499980926513672,6.890055179595947,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_27_0_seq0/boltz_results_design_27_0_seq0/predictions/design_27_0_seq0/design_27_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_27_0_seq0/boltz_results_design_27_0_seq0/predictions/design_27_0_seq0/pae_design_27_0_seq0_model_0.npz
design_44_0_seq0,design_44_0_seq0_model_0,0.104029,0.243943,0.184151,0.6138231158256531,0.4033779501914978,0.4033779501914978,0.6664343476295471,0.5765339136123657,0.6393877863883972,1.4263330698013306,7.4511919021606445,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_44_0_seq0/boltz_results_design_44_0_seq0/predictions/design_44_0_seq0/design_44_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_44_0_seq0/boltz_results_design_44_0_seq0/predictions/design_44_0_seq0/pae_design_44_0_seq0_model_0.npz
design_24_0_seq3,design_24_0_seq3_model_0,0.096765,0.257884,0.189638,0.6411066055297852,0.3824473023414612,0.3824473023414612,0.7057714462280273,0.6327933669090271,0.5636270642280579,1.8449410200119019,9.274104118347168,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_24_0_seq3/boltz_results_design_24_0_seq3/predictions/design_24_0_seq3/design_24_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_24_0_seq3/boltz_results_design_24_0_seq3/predictions/design_24_0_seq3/pae_design_24_0_seq3_model_0.npz
design_38_0_seq3,design_38_0_seq3_model_0,0.077,0.252199,0.176527,0.6362524032592773,0.37779465317726135,0.37779465317726135,0.7008668184280396,0.6435980796813965,0.5581778883934021,1.7896844148635864,9.01949405670166,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_38_0_seq3/boltz_results_design_38_0_seq3/predictions/design_38_0_seq3/design_38_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_38_0_seq3/boltz_results_design_38_0_seq3/predictions/design_38_0_seq3/pae_design_38_0_seq3_model_0.npz
design_23_0_seq1,design_23_0_seq1_model_0,0.073002,0.279712,0.192791,0.6080985069274902,0.31048089265823364,0.31048089265823364,0.6825029253959656,0.6340510845184326,0.5463261604309082,1.7098819017410278,8.33029556274414,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_23_0_seq1/boltz_results_design_23_0_seq1/predictions/design_23_0_seq1/design_23_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_23_0_seq1/boltz_results_design_23_0_seq1/predictions/design_23_0_seq1/pae_design_23_0_seq1_model_0.npz
design_49_0_seq2,design_49_0_seq2_model_0,0.060904,0.240858,0.15874,0.6504274010658264,0.38228216767311096,0.38228216767311096,0.7174636721611023,0.6104254126548767,0.5990124344825745,1.5485230684280396,7.486477851867676,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_49_0_seq2/boltz_results_design_49_0_seq2/predictions/design_49_0_seq2/design_49_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_49_0_seq2/boltz_results_design_49_0_seq2/predictions/design_49_0_seq2/pae_design_49_0_seq2_model_0.npz
design_15_0_seq2,design_15_0_seq2_model_0,0.05778,0.236227,0.151261,0.6054092645645142,0.3663283586502075,0.3663283586502075,0.665179431438446,0.5875958204269409,0.5578415989875793,1.8170759677886963,9.328908920288086,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_15_0_seq2/boltz_results_design_15_0_seq2/predictions/design_15_0_seq2/design_15_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_15_0_seq2/boltz_results_design_15_0_seq2/predictions/design_15_0_seq2/pae_design_15_0_seq2_model_0.npz
design_17_0_seq2,design_17_0_seq2_model_0,0.053466,0.252761,0.153827,0.6153133511543274,0.36704498529434204,0.36704498529434204,0.6773804426193237,0.618604302406311,0.5515520572662354,1.8055771589279175,8.21068000793457,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_17_0_seq2/boltz_results_design_17_0_seq2/predictions/design_17_0_seq2/design_17_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_17_0_seq2/boltz_results_design_17_0_seq2/predictions/design_17_0_seq2/pae_design_17_0_seq2_model_0.npz
design_40_0_seq1,design_40_0_seq1_model_0,0.047469,0.23471,0.14482,0.6379256844520569,0.36019930243492126,0.36019930243492126,0.7073572874069214,0.6496783494949341,0.6441003084182739,1.2065181732177734,7.779710292816162,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_40_0_seq1/boltz_results_design_40_0_seq1/predictions/design_40_0_seq1/design_40_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/refine_d23_20260228_100704/design_40_0_seq1/boltz_results_design_40_0_seq1/predictions/design_40_0_seq1/pae_design_40_0_seq1_model_0.npz
